,Store Number,City,Mean Retail Price per Liter,Total Sales 2015,Mean Sales 2015,Zip Code,County,Total Gross Profit 2015,Mean Gross Profit 2015,Volume Sold (Liters) sum,Volume Sold (Liters) mean,First Date,Last Date,Total Sales Q1 2015,Total Sales Q1 2016,Mean Sales Q1 2015,Mean Sales Q1 2016,Total Gross Profit Q1 2015,Mean Gross Profit Q1 2015,Mean Gross Profit Q1 2016,totalvolQ12015,totalvolQ12016,meanvolQ12015,meanvolQ12016,Category Most Sold,numberdaysopen,Dominant Vendor,sales2015zip,profit2015zip,sales2015county,profit2015county,sales2015city,profit2015city
71,2572,CEDAR FALLS,18.7928700574,1031606.6,76.9913127845,50613,Black Hawk,67338.34,5.02562430032,68977.57,5.14796402717,2015-01-07,2016-03-30,227702.34,147200.01,85.3457046477,154.297704403,4584.39,4.97435532234,4.80544025157,15186.53,11212.18,5.69210269865,11.7528092243,VODKA FLAVORED,448,260,4790705.09,202748.27,14795417.3,516859.32,5058074.65,220364.33
72,2573,MUSCATINE,20.1915921257,1277695.25,147.081299643,52761,Muscatine,49628.25,5.71293311845,87652.44,10.0900702199,2015-01-05,2016-03-28,286728.0,67380.58,145.105263158,79.9295136418,4017.84,5.67848684211,4.76612099644,20060.24,4581.15,10.1519433198,5.43434163701,VODKA 80 PROOF,448,260,2618313.92,119090.34,2823123.61,131209.06,2618313.92,119090.34
73,2575,WATERLOO,15.6874670628,253881.54,101.309473264,50702,Black Hawk,11671.27,4.65733040702,19909.31,7.94465682362,2015-01-06,2016-03-29,59531.82,169185.28,82.4540443213,122.420607815,7089.97,4.81127423823,5.13022431259,4528.03,13105.79,6.27150969529,9.48320549928,VODKA 80 PROOF,448,260,4116099.34,114583.55,14795417.3,516859.32,9392561.98,278135.55
74,2576,STORM LAKE,18.2140107835,545700.4,72.9253507951,50588,Buena Vista,39518.09,5.2810490445,39639.51,5.29727515702,2015-01-07,2016-03-30,122670.38,94137.36,83.5629291553,115.647862408,5062.3,5.38176430518,6.21904176904,9404.21,6445.46,6.40613760218,7.91825552826,CANADIAN WHISKIES,448,260,1662580.54,105905.07,1733819.91,112446.63,1662580.54,105905.07
75,2578,CHARLES CITY,15.7782614627,695175.71,156.254374017,50616,Floyd,21461.85,4.82397167903,52616.26,11.8265363003,2015-01-06,2016-03-29,156513.07,139182.85,146.685164011,112.881467964,6139.98,4.76558575445,4.9797080292,11604.39,10758.59,10.8757169634,8.72553933496,VODKA 80 PROOF,448,260,773560.93,24688.97,964468.12,31116.11,773560.93,24688.97
76,2579,GRINNELL,16.7703169062,291800.98,91.3019336671,50112,Poweshiek,15945.45,4.98918961201,20141.06,6.30195869837,2015-01-08,2016-03-31,55538.11,166937.17,137.811687345,57.7237793914,14571.99,4.99811414392,5.03872406639,3942.5,11492.94,9.78287841191,3.97404564315,VODKA 80 PROOF,448,260,926335.71,58734.91,1158480.16,75360.44,926335.71,58734.91
77,2582,MASON CITY,17.1959910025,681407.9,108.418122514,50401,Cerro Gordo,30188.62,4.80328082737,54324.98,8.64359268099,2015-01-08,2016-03-31,143498.37,178695.57,108.464376417,124.439811978,8020.78,4.62065003779,5.58550139276,11768.14,11708.32,8.89504157218,8.15342618384,VODKA 80 PROOF,448,260,3870836.38,164759.68,5541197.41,249625.52,3870836.38,164759.68
78,2584,FORT MADISON,18.8080123091,445953.2,90.2922048998,52627,Lee,26639.82,5.39376796922,29872.2,6.04822838631,2015-01-05,2016-03-28,84998.58,296487.5,81.338354067,110.753642137,15048.6,5.19951196172,5.62144191259,5955.13,18992.82,5.69868899522,7.09481509152,VODKA 80 PROOF,448,260,993428.71,47973.96,3508198.61,124952.03,993428.71,47973.96
79,2585,ALGONA,17.0671227285,663829.05,122.184621756,50511,Kossuth,27131.34,4.99380452789,51477.29,9.47492913676,2015-01-07,2016-03-30,138010.02,132875.9,119.076807593,115.243625325,5603.19,4.97848144953,4.85966175195,10506.17,9925.7,9.06485763589,8.60858629662,CANADIAN WHISKIES,448,260,1057328.72,41634.72,1491146.72,62637.64,1057328.72,41634.72
80,2587,JOHNSTON,19.2984600629,712456.79,59.9105945173,50131,Polk,60734.33,5.10715859401,47502.09,3.99445761857,2015-01-08,2016-03-31,146353.55,38990.25,57.8472529644,87.0318080357,1931.68,5.11347826087,4.31178571429,10028.4,4154.65,3.9637944664,9.27377232143,VODKA 80 PROOF,448,260,797363.08,65777.32,56674297.4,1759117.6,797363.08,65777.32
81,2588,CEDAR RAPIDS,23.8624966481,853358.92,136.36288271,52403,Linn,40724.94,6.50766059444,53776.29,8.59320709492,2015-01-05,2016-03-28,175475.49,342053.8,129.693636364,197.035599078,9154.94,5.41688839616,5.27358294931,11626.23,23150.3,8.59292682927,13.3354262673,VODKA 80 PROOF,448,260,1108755.38,49655.81,20374018.21,739839.77,17588744.39,615993.64
82,2590,CEDAR RAPIDS,20.6560031162,1187669.82,107.258179355,52402,Linn,55472.97,5.00975074506,79867.42,7.21280773052,2015-01-05,2016-03-28,247681.41,190026.61,96.9398864971,116.437873775,8420.87,4.78801956947,5.15984681373,17072.56,12353.36,6.68201956947,7.56946078431,VODKA 80 PROOF,448,260,8042587.07,221082.75,20374018.21,739839.77,17588744.39,615993.64
83,2591,ATLANTIC,17.5711562095,586945.86,113.37567317,50022,Cass,25084.76,4.84542399073,42405.25,8.19108557079,2015-01-05,2016-03-28,130512.99,183725.87,107.329761513,147.927431562,5906.18,4.67754934211,4.7553784219,9246.15,14146.05,7.60374177632,11.3897342995,CANADIAN WHISKIES,448,260,1004140.03,42563.85,1072177.19,47606.25,1004140.03,42563.85
84,2592,MARSHALLTOWN,15.1528906045,183046.27,87.7498897411,50158,Marshall,9309.68,4.46293384468,16052.42,7.69531160115,2015-01-06,2016-03-29,52054.1,36803.92,102.468700787,44.0765508982,3289.35,4.51037401575,3.93934131737,4254.51,3050.12,8.37501968504,3.65283832335,VODKA 80 PROOF,448,434,2701240.14,97054.63,2766616.25,106604.1,2701240.14,97054.63
85,2593,CARROLL,18.0789499252,1637480.96,193.761798604,51401,Carroll,42020.08,4.97220210626,115420.18,13.6575766182,2015-01-08,2016-03-31,332551.19,40011.7,169.66897449,120.155255255,1748.55,4.87005612245,5.2509009009,23407.36,3148.4,11.9425306122,9.45465465465,VODKA 80 PROOF,448,260,2130372.34,57892.45,2228896.98,68600.89,2130372.34,57892.45
86,2594,SIOUX CITY,19.0632849033,766442.31,104.64804888,51106,Woodbury,38046.46,5.19476515565,51025.9,6.96694429274,2015-01-07,2016-03-30,135418.28,40534.56,88.9154826001,99.5935135135,1925.6,5.08523309258,4.7312039312,9380.36,3317.9,6.15913328956,8.15208845209,VODKA 80 PROOF,448,260,3721317.95,88667.36,7692077.76,264370.85,7459128.34,250882.54
87,2595,DENISON,18.0648376911,816133.89,155.335723258,51442,Crawford,24645.95,4.69089265322,59075.97,11.243998858,2015-01-08,2016-03-31,162998.69,134508.31,161.225212661,131.870892157,5328.61,4.55596439169,5.22412745098,11885.25,9537.31,11.7559347181,9.35030392157,CANADIAN WHISKIES,448,260,1049784.43,32673.61,1145680.64,43193.94,1049784.43,32673.61
88,2596,OTTUMWA,15.0803637264,251059.45,66.913499467,52501,Wapello,15281.34,4.07285181237,19118.18,5.09546375267,2015-01-07,2016-03-23,45612.45,91200.75,58.1050318471,72.5542959427,5565.48,4.01507006369,4.42758949881,3554.47,6862.69,4.52798726115,5.45957836118,VODKA 80 PROOF,441,434,2503886.06,111503.08,2628438.98,122891.33,1858979.31,76587.12
89,2597,CHEROKEE,15.4083326875,242967.96,146.454466546,51012,Cherokee,8227.68,4.95942133816,19803.29,11.9368836649,2015-01-06,2016-03-29,56995.82,291123.18,162.381253561,107.267199705,15348.44,4.84327635328,5.65528371408,4550.74,18870.61,12.9650712251,6.95306190125,VODKA 80 PROOF,448,260,486658.65,20155.02,524740.46,22945.88,486658.65,20155.02
90,2600,OSKALOOSA,15.001638401,177137.55,74.8363117871,52577,Mahaska,10695.78,4.51870722433,13980.15,5.90627376426,2015-01-07,2016-03-30,39867.38,191427.35,62.0021461897,121.61839263,7552.74,4.40819595645,4.79843710292,3246.25,14993.89,5.04860031104,9.52597839898,VODKA 80 PROOF,448,260,1181307.02,60351.01,906652.28,46994.16,1181307.02,60351.01
91,2601,FAIRFIELD,19.9937267821,574094.38,137.310303755,52556,Jefferson,23241.21,5.55876823726,38160.51,9.12712508969,2015-01-05,2016-03-28,133081.37,103865.57,125.076475564,113.266706652,4482.66,5.34132518797,4.88839694656,9227.76,8310.07,8.67270676692,9.06223555071,VODKA 80 PROOF,448,260,785894.02,30731.03,785894.02,30731.03,785894.02,30731.03
92,2602,WEBSTER CITY,18.0646596168,467466.77,103.766208657,50595,Hamilton,21424.09,4.75562486127,34933.83,7.7544572697,2015-01-06,2016-03-29,108362.38,106108.35,116.268648069,110.760281837,4773.52,4.702027897,4.98279749478,7919.95,7658.17,8.49780042918,7.99391440501,VODKA 80 PROOF,448,260,717516.3,30689.69,753435.95,33033.83,717516.3,30689.69
93,2603,BETTENDORF,20.9478207969,1327467.35,119.699490532,52722,Scott,63142.03,5.69360054103,84135.29,7.58659062218,2015-01-07,2016-03-30,271021.94,12380.85,119.550921923,49.9227822581,1107.68,5.58377150419,4.4664516129,17239.54,955.7,7.60456109396,3.85362903226,VODKA FLAVORED,448,260,5139820.38,156875.29,18119679.48,576046.2,5139820.38,156875.29
94,2604,LEMARS,18.6669475799,658428.61,103.185803166,51031,Plymouth,31281.32,4.90225983388,47468.98,7.43911299169,2015-01-06,2016-03-22,134589.33,92750.77,103.450676403,104.449065315,3817.06,5.04428132206,4.29849099099,10274.31,6920.71,7.89724058417,7.79359234234,CANADIAN WHISKIES,441,260,1337373.26,57532.12,1549402.67,67082.09,842587.63,36963.67
95,2605,CEDAR RAPIDS,18.1019783763,826305.19,124.443552711,52402,Linn,31168.97,4.69412198795,65610.1,9.88103915663,2015-01-05,2016-03-28,216171.01,51710.9,133.769189356,74.4041726619,3234.4,4.87706064356,4.65381294964,17013.1,4475.8,10.5279084158,6.44,VODKA 80 PROOF,448,260,8042587.07,221082.75,20374018.21,739839.77,17588744.39,615993.64
96,2606,HUMBOLDT,16.8944955904,486319.67,121.823564629,50548,Humboldt,19552.84,4.89800601202,37138.35,9.30319388778,2015-01-06,2016-03-29,104354.49,239571.32,111.370853789,112.739444706,10119.14,4.76048025614,4.76194823529,7956.85,16558.55,8.49183564568,7.79225882353,VODKA 80 PROOF,448,260,611776.38,22863.26,611776.38,22863.26,611776.38,22863.26
97,2607,SHENANDOAH,17.9943726669,515381.58,133.726408926,51601,Page,18891.15,4.90169953295,35523.55,9.21731966788,2015-01-06,2016-03-29,105046.24,385867.74,116.45924612,149.561139535,13129.88,4.89705099778,5.08910077519,7267.66,25546.42,8.05727272727,9.90171317829,CANADIAN WHISKIES,448,260,675906.54,25246.88,856543.33,33973.31,675906.54,25246.88
98,2609,AMES,17.2195370334,80229.41,62.6302966432,50010,Story,5849.2,4.56612021858,6637.85,5.18177205308,2015-01-07,2016-03-30,13677.13,364987.05,57.4669327731,155.313638298,12080.9,4.60432773109,5.14080851064,1062.3,25573.56,4.46344537815,10.8823659574,VODKA 80 PROOF,448,260,6966155.4,281490.23,7585724.01,323571.38,7118396.56,290955.23
99,2611,OTTUMWA,19.0741119523,462816.22,124.112689729,52501,Wapello,17734.45,4.75581925449,31892.44,8.55254491821,2015-01-07,2016-03-30,89053.08,73032.92,109.401818182,95.2189308996,3188.16,4.73728501229,4.15666232073,6458.3,6627.96,7.93402948403,8.64140808344,VODKA 80 PROOF,448,260,2503886.06,111503.08,2628438.98,122891.33,1858979.31,76587.12
100,2612,PERRY,15.3810896317,230525.48,73.3223536896,50220,Dallas,14403.71,4.5813326972,18176.3,5.78126590331,2015-01-08,2016-03-31,51427.05,286782.76,71.6254178273,125.506678337,12407.0,4.56550139276,5.42975929978,4146.5,18103.48,5.77506963788,7.92274835886,VODKA 80 PROOF,448,260,520894.52,27664.18,5184800.32,97387.07,520894.52,27664.18
101,2613,COUNCIL BLUFFS,18.4133831715,1005439.66,119.937929142,51501,Pottawattamie,40741.33,4.85999403555,67684.17,8.07397948229,2015-01-05,2016-03-28,264267.07,169837.22,126.686035475,77.9069816514,12146.69,4.83926653883,5.57187614679,17620.88,11064.61,8.44720997124,5.07550917431,VODKA 80 PROOF,448,260,4807784.65,145405.53,8706224.87,304204.12,8070650.09,268267.66
102,2614,DAVENPORT,inf,1611044.22,150.578953173,52807,Scott,55015.44,5.14211047761,108327.41,10.1250032713,2015-01-07,2016-03-30,294990.21,210009.86,123.117783806,125.453918757,8569.22,5.0183639399,5.1190083632,20872.26,14626.45,8.71129382304,8.73742532855,VODKA FLAVORED,448,260,6086977.93,152885.9,18119679.48,576046.2,12617653.19,380143.64
103,2616,CLINTON,18.6073588486,1578165.2,154.012413389,52732,Clinton,52781.54,5.15092612472,112934.91,11.0212657363,2015-01-08,2016-03-31,358028.01,168684.65,153.858190804,131.170023328,7151.3,5.09035668242,5.56088646967,25891.99,10754.89,11.1267683713,8.36305598756,VODKA 80 PROOF,448,260,2521373.9,97324.15,2926200.0,111475.5,2834663.77,107337.63
104,2618,CEDAR RAPIDS,16.4305818515,297636.91,96.6667456967,52402,Linn,13229.44,4.29666774927,25175.96,8.17666774927,2015-01-05,2016-03-28,68077.3,200554.57,105.54620155,86.0011020583,12023.52,4.16823255814,5.15588336192,6181.92,13440.46,9.58437209302,5.76349056604,VODKA 80 PROOF,448,260,8042587.07,221082.75,20374018.21,739839.77,17588744.39,615993.64
105,2619,WEST DES MOINES,21.5148296701,1643538.94,160.079764293,50266,Polk,57104.23,5.56191974287,96747.07,9.42310996396,2015-01-06,2016-03-28,313345.86,199388.61,141.91388587,136.474065708,7876.67,5.14270833333,5.39128678987,18726.05,14084.63,8.4810009058,9.64040383299,VODKA 80 PROOF,447,260,5960421.28,123405.96,56674297.4,1759117.6,9847759.32,290692.9
106,2620,WINDSOR HEIGHTS,19.0413972627,877806.53,73.4320336289,50311,Polk,61375.63,5.1343173833,58081.01,4.85870921867,2015-01-06,2016-03-29,163324.44,472695.82,57.5288622754,214.666584923,11214.67,4.94560760831,5.09294732062,11132.01,29918.35,3.92110250088,13.5868982743,VODKA 80 PROOF,448,260,5653168.26,134998.27,56674297.4,1759117.6,4991832.2,116985.31
107,2621,SIOUX CITY,19.0437131121,841016.57,131.122009666,51105,Woodbury,32836.4,5.11948861865,59748.56,9.31533520424,2015-01-07,2016-03-30,203099.8,211673.61,143.432062147,106.851898031,9691.28,5.02361581921,4.89211509339,14808.05,14467.02,10.4576624294,7.30288743059,VODKA 80 PROOF,448,260,938416.62,36406.8,7692077.76,264370.85,7459128.34,250882.54
108,2622,IOWA CITY,19.232671988,749360.52,129.984478751,52240,Johnson,31377.84,5.44281699913,47854.34,8.300839549,2015-01-07,2016-03-30,104044.33,198987.65,87.6531844987,109.273833059,7764.21,5.03701769166,4.26370675453,7173.0,13104.05,6.04296545914,7.19607358594,VODKA 80 PROOF,448,260,8113980.68,220974.62,13020933.64,397720.78,9553555.84,296367.59
109,2623,SIOUX CITY,19.5076236168,1052047.46,100.07109864,51104,Woodbury,54400.17,5.17456197089,68453.48,6.51131741653,2015-01-07,2016-03-30,202659.11,37710.11,86.0913806287,116.389228395,1405.27,5.16137638063,4.33725308642,13152.7,3266.75,5.58738317757,10.0825617284,VODKA 80 PROOF,448,260,1162433.65,61865.0,7692077.76,264370.85,7459128.34,250882.54
110,2624,DUBUQUE,19.5547633697,860930.8,132.430518382,52002,Dubuque,33710.21,5.18538840178,62313.45,9.5852099677,2015-01-07,2016-03-29,192934.41,379123.04,125.690169381,149.673525464,13546.93,5.04246254072,5.3481760758,14055.3,23102.87,9.15654723127,9.12075404659,VODKA 80 PROOF,447,260,1888166.0,48650.53,7827313.86,280946.98,7194743.68,256985.43
111,2625,DAVENPORT,18.766034233,1918743.99,196.331115318,52804,Scott,50585.67,5.17606364474,121844.32,12.4674429551,2015-01-07,2016-03-30,446704.21,57140.52,239.776816962,159.165793872,1877.46,5.26595276436,5.22969359331,28704.92,4211.75,15.4079012346,11.7318941504,VODKA 80 PROOF,448,260,3066618.35,84306.76,18119679.48,576046.2,12617653.19,380143.64
112,2626,DES MOINES,19.3655939637,967141.62,118.857271722,50311,Polk,40507.98,4.97824505346,65851.79,8.09288312646,2015-01-05,2016-03-31,205170.43,2424168.33,112.176287589,509.814580442,28552.01,4.87959540733,6.00462881178,14326.98,145008.75,7.83323127392,30.4960567823,VODKA 80 PROOF,451,260,5653168.26,134998.27,56674297.4,1759117.6,31942201.98,805300.56
113,2627,DES MOINES,18.0059005531,948564.42,138.436138354,50310,Polk,28605.85,4.17481757151,59551.02,8.69104203152,2015-01-05,2016-03-31,201246.92,207097.93,127.938283535,131.40731599,9206.08,4.11813731723,5.8414213198,12677.33,12722.63,8.0593324857,8.07273477157,VODKA 80 PROOF,451,260,1332687.68,47701.63,56674297.4,1759117.6,31942201.98,805300.56
114,2628,ELDORA,13.8238130886,156957.12,97.9146101061,50627,Hardin,7247.61,4.52127885215,13380.75,8.34731752963,2015-01-05,2016-03-28,36855.39,136181.52,97.7596551724,153.703747178,4276.12,4.50710875332,4.82632054176,3225.75,9111.58,8.55636604775,10.2839503386,VODKA 80 PROOF,448,434,220951.82,10365.95,1691292.8,63431.82,220951.82,10365.95
115,2629,COUNCIL BLUFFS,19.8640766062,1625022.46,149.070953124,51503,Pottawattamie,59581.3,5.46567287405,101329.51,9.29543252913,2015-01-06,2016-03-29,380612.47,127716.1,148.040633995,133.17632951,4282.32,5.40774795799,4.46540145985,24890.98,10199.56,9.68143912874,10.635620438,VODKA 80 PROOF,448,260,3262865.44,122862.13,8706224.87,304204.12,8070650.09,268267.66
116,2630,WEST DES MOINES,16.2905706238,210602.18,134.570083067,50266,Polk,7824.66,4.9997827476,15301.18,9.77711182109,2015-01-05,2016-03-28,46509.65,72419.77,136.391935484,90.4116978777,2815.05,4.98926686217,3.51441947566,3701.25,5816.14,10.8541055718,7.26109862672,VODKA 80 PROOF,448,260,5960421.28,123405.96,56674297.4,1759117.6,9847759.32,290692.9
117,2633,DES MOINES,21.0754056227,9790021.63,504.328334535,50320,Polk,118660.35,6.11273181537,581507.86,29.9561024109,2015-01-05,2016-03-31,2328835.62,156471.94,521.225519248,119.810061256,6978.44,6.0116965085,5.34336906585,137442.25,9912.26,30.7614704566,7.5897856049,TEQUILA,451,260,10426637.97,145539.26,56674297.4,1759117.6,31942201.98,805300.56
118,2635,DAVENPORT,20.6362747049,1104254.83,147.568465856,52807,Scott,41862.92,5.59440331418,65730.2,8.78393692369,2015-01-08,2016-03-31,208389.88,151561.76,131.975858138,86.8051317297,9792.54,5.61100063331,5.60855670103,12359.86,8693.25,7.82765041165,4.97895189003,VODKA 80 PROOF,448,260,6086977.93,152885.9,18119679.48,576046.2,12617653.19,380143.64
119,2636,DES MOINES,16.6636839807,637381.7,169.201406955,50317,Polk,18608.11,4.93976904699,45112.72,11.9757685161,2015-01-05,2016-03-30,145742.16,288105.15,165.804505119,198.830331263,7809.22,5.13492605233,5.3893857833,10395.56,19875.5,11.8265756542,13.7167011732,VODKA 80 PROOF,450,260,3329069.73,146267.72,56674297.4,1759117.6,31942201.98,805300.56
120,2641,COUNCIL BLUFFS,17.4332727659,289973.92,92.5251818762,51501,Pottawattamie,13244.46,4.22605615826,23694.76,7.5605488194,2015-01-06,2016-03-29,62335.59,337474.97,84.5801763908,123.436346013,16282.75,4.58588873813,5.95565106072,5628.23,20278.58,7.63667571235,7.41718361375,VODKA 80 PROOF,448,65,4807784.65,145405.53,8706224.87,304204.12,8070650.09,268267.66
121,2642,PELLA,17.8063139669,621304.2,111.444699552,50219,Marion,28923.58,5.18808609865,41210.54,7.39202511211,2015-01-07,2016-03-30,138666.41,127930.75,108.587635082,75.6986686391,8707.15,5.20290524667,5.15215976331,9281.78,9778.14,7.26842599843,5.7858816568,VODKA 80 PROOF,448,260,919600.59,36647.43,1944338.73,99639.37,919600.59,36647.43
122,2643,WATERLOO,21.6492467809,705888.14,107.131300653,50701,Black Hawk,38225.45,5.80140385491,42387.83,6.4331203521,2015-01-05,2016-03-28,169061.07,78946.71,106.194139447,117.655305514,3308.46,5.71170226131,4.93064083458,10316.98,5741.88,6.48051507538,8.55719821162,VODKA 80 PROOF,448,260,1773594.68,75034.69,14795417.3,516859.32,9392561.98,278135.55
123,2644,FORT DODGE,18.2621903113,1265358.07,203.859846947,50501,Webster,32501.6,5.23628161753,85664.26,13.8012340905,2015-01-06,2016-03-29,280506.28,190485.64,198.097655367,99.0564950598,9870.17,5.13435734463,5.13269370775,19916.0,14845.03,14.0649717514,7.71972438898,VODKA 80 PROOF,448,260,3387512.63,108707.05,2995026.97,102943.32,3387512.63,108707.05
124,2647,CEDAR RAPIDS,20.7548277117,1023773.95,102.27511988,52411,Linn,55804.25,5.57485014985,64538.76,6.44742857143,2015-01-05,2016-03-28,223428.92,110723.25,95.5232663531,104.8515625,5232.48,5.53041043181,4.955,15107.65,8975.63,6.45902094912,8.49964962121,VODKA 80 PROOF,448,260,1023773.95,55804.25,20374018.21,739839.77,17588744.39,615993.64
125,2648,WEST DES MOINES,22.3872258685,1629902.88,137.74215161,50265,Polk,70069.72,5.921551593,94926.52,8.02218541367,2015-01-05,2016-03-28,361617.54,83015.6,134.630506329,91.9331118494,4721.68,5.90324646314,5.22888150609,21594.21,6380.81,8.03954206999,7.06623477298,VODKA 80 PROOF,448,260,3887338.04,167286.94,56674297.4,1759117.6,9847759.32,290692.9
126,2649,DUBUQUE,17.0384526619,618545.35,80.3827615335,52001,Dubuque,39892.49,5.18420922677,48134.96,6.2553554256,2015-01-07,2016-03-29,134325.62,25290.33,70.2539853556,100.758286853,1176.8,5.11141736402,4.68844621514,10332.26,2068.74,5.40390167364,8.24199203187,VODKA 80 PROOF,447,260,4985592.6,183372.9,7827313.86,280946.98,7194743.68,256985.43
127,2651,WAVERLY,18.8296744953,855359.44,108.068154138,50677,Bremer,40857.96,5.16209222994,61520.79,7.77268351232,2015-01-06,2016-03-29,185580.5,15286.51,98.0351294242,40.0170418848,1696.33,5.34651347068,4.44065445026,13024.65,1225.7,6.88042789223,3.20863874346,CANADIAN WHISKIES,448,260,1208714.68,54084.23,1557412.77,79713.8,1208714.68,54084.23
