,Store Number,City,retailpriceperliter mean,Sale (Dollars) sum,Sale (Dollars) mean,Zip Code,County,grossprofit sum,grossprofit mean,Volume Sold (Liters) sum,Volume Sold (Liters) mean,First Date,Last Date
217,3621,SHELDON,17.14831909,68740.44,76.9769764838,51201,O'Brien,4597.1,5.14792833147,5454.01,6.10751399776,2015-01-05,2016-03-28
218,3622,SPIRIT LAKE,14.338812004,72113.16,187.7946875,51360,Dickinson,2083.63,5.42611979167,5794.5,15.08984375,2015-01-08,2016-03-31
220,3625,ANKENY,14.0748734177,96488.88,152.672278481,50021,Polk,3224.7,5.10237341772,7570.5,11.9786392405,2015-01-08,2016-03-31
221,3626,SPENCER,13.3410648001,68391.18,152.318886414,51301,Clay,2254.25,5.0206013363,5830.5,12.9855233853,2015-01-06,2016-03-29
222,3628,CEDAR RAPIDS,13.8450704225,88385.88,155.608943662,52402,Linn,2854.69,5.02586267606,7113.0,12.5228873239,2015-01-05,2016-03-28
223,3629,COUNCIL BLUFFS,14.6074723104,98048.88,145.2576,51503,Pottawattamie,3514.65,5.20688888889,7254.0,10.7466666667,2015-01-05,2016-03-28
224,3632,DUBUQUE,13.5800719519,52890.24,145.302857143,52003,Dubuque,1786.64,4.90835164835,4150.5,11.4024725275,2015-01-05,2016-03-28
225,3635,OGDEN,14.2960987154,13966.1,60.4593073593,50212,Boone,1010.23,4.37329004329,1170.49,5.06705627706,2015-01-07,2016-03-30
226,3644,ALTOONA,14.2453479853,135651.3,155.742020666,50009,Polk,4460.84,5.12151549943,10608.0,12.1791044776,2015-01-07,2016-03-30
229,3648,FAIRBANK,16.7546091644,7999.45,50.3110062893,50629,Buchanan,824.82,5.18754716981,690.75,4.34433962264,2015-01-07,2016-03-30
232,3652,IDA GROVE,16.4728494624,8548.12,137.872903226,51445,Ida,314.87,5.0785483871,535.0,8.62903225806,2015-01-06,2016-03-29
233,3654,BELMOND,15.6000695559,21862.64,122.823820225,50421,Wright,948.36,5.32786516854,1729.25,9.71488764045,2015-01-05,2016-03-28
234,3655,SIOUX CITY,18.0858597884,3079.69,85.5469444444,51104,Woodbury,144.35,4.00972222222,213.95,5.94305555556,2015-01-05,2016-03-28
235,3656,ANKENY,19.4721247619,47432.04,189.72816,50021,Polk,1628.66,6.51464,2564.7,10.2588,2015-01-05,2016-03-28
236,3660,KNOXVILLE,13.1452063492,25522.98,130.887076923,50138,Marion,973.05,4.99,2067.0,10.6,2015-01-05,2016-03-28
237,3663,WATERLOO,13.6807243461,77438.7,155.812273642,50702,Black Hawk,2490.43,5.01092555332,6388.5,12.8541247485,2015-01-06,2016-03-29
238,3664,NORTHWOOD,15.0423944175,28798.5,62.7418300654,50459,Worth,2118.82,4.61616557734,2417.53,5.26694989107,2015-01-06,2016-03-29
239,3666,CEDAR RAPIDS,16.6987902708,59331.98,159.924474394,52404,Linn,2228.0,6.00539083558,3824.1,10.3075471698,2015-01-08,2016-03-28
240,3670,CORALVILLE,13.8673687869,115171.26,140.111021898,52241,Johnson,4061.47,4.94096107056,8819.1,10.7288321168,2015-01-06,2016-03-28
241,3676,GREENE,16.0031081909,8311.56,37.2715695067,50636,Butler,999.42,4.48170403587,738.19,3.3102690583,2015-01-06,2016-03-29
242,3677,EVERLY,14.5309243697,1827.31,107.488823529,51338,Clay,88.08,5.18117647059,152.0,8.94117647059,2015-01-05,2016-03-28
243,3678,DES MOINES,20.786379108,30889.21,108.764823944,50320,Polk,1573.4,5.54014084507,1969.72,6.93563380282,2015-01-06,2016-03-29
246,3690,WATERLOO,19.8549443582,29596.96,160.853043478,50702,Black Hawk,1118.02,6.07619565217,1634.8,8.8847826087,2015-01-07,2016-03-30
247,3691,URBANDALE,18.7642199054,28655.12,177.982111801,50322,Polk,994.54,6.17726708075,1627.5,10.1086956522,2015-01-05,2016-03-28
248,3695,REMSEN,15.6869814214,26342.77,99.783219697,51050,Plymouth,1271.51,4.81632575758,1948.64,7.38121212121,2015-01-06,2016-03-29
249,3696,DES MOINES,15.4368685087,35177.28,144.762469136,50315,Polk,1320.65,5.43477366255,2382.0,9.8024691358,2015-01-08,2016-03-31
251,3700,AVOCA,16.2683427435,72462.93,89.7929739777,51521,Pottawattamie,4113.52,5.09729863693,5038.33,6.24328376704,2015-01-07,2016-03-30
252,3704,EMMETSBURG,16.6172436851,66265.92,52.6337728356,50536,Palo Alto,7074.52,5.61915806195,4844.63,3.84799841144,2015-01-05,2016-03-28
253,3705,ROCK RAPIDS,17.2318295204,68547.23,92.6313918919,51246,Lyon,3770.53,5.09531081081,4992.4,6.74648648649,2015-01-07,2016-03-30
254,3707,CEDAR RAPIDS,17.4238821298,46334.8,127.293406593,52402,Linn,2123.33,5.83332417582,2899.2,7.96483516484,2015-01-06,2016-03-29
256,3712,MONTEZUMA,17.2737623762,27628.09,91.1818151815,50171,Poweshiek,1918.96,6.33320132013,1812.25,5.98102310231,2015-01-06,2016-03-29
257,3713,MASON CITY,13.7387496348,84663.84,173.136687117,50401,Cerro Gordo,2614.75,5.34713701431,7140.0,14.6012269939,2015-01-07,2016-03-30
258,3715,DAVENPORT,23.7667044141,42235.97,87.4450724638,52807,Scott,2115.71,4.38035196687,2127.07,4.40387163561,2015-01-05,2016-03-28
259,3717,SUMNER,15.8245540216,24376.08,40.0922368421,50674,Bremer,3292.05,5.41455592105,1837.47,3.02215460526,2015-01-08,2016-03-31
260,3719,MARSHALLTOWN,13.5832777778,56168.76,156.024333333,50158,Marshall,1922.67,5.34075,4587.0,12.7416666667,2015-01-06,2016-03-29
261,3721,DECORAH,14.1133777413,103468.98,148.449038737,52101,Winneshiek,3574.36,5.12820659971,7915.5,11.356527977,2015-01-08,2016-03-31
262,3722,SIOUX CITY,15.6577428391,85824.36,162.854573055,51106,Woodbury,2953.87,5.60506641366,5995.5,11.3766603416,2015-01-06,2016-03-29
264,3726,OTTUMWA,15.7827050053,52602.72,168.059808307,52501,Wapello,1682.21,5.37447284345,3784.5,12.0910543131,2015-01-08,2016-03-24
265,3728,COUNCIL BLUFFS,19.3720745821,91500.06,94.5248553719,51503,Pottawattamie,5502.82,5.68473140496,5734.0,5.92355371901,2015-01-05,2016-03-28
267,3732,ELDRIDGE,15.740479073,73982.83,89.567590799,52748,Scott,4304.78,5.21159806295,5542.75,6.71035108959,2015-01-06,2016-03-22
268,3735,OSKALOOSA,16.7885817495,60368.8,91.0539969834,52577,Buchanan,3206.82,4.83683257919,4644.94,7.00594268477,2015-01-05,2016-03-21
269,3738,DUBUQUE,14.3757655798,27587.65,71.4705958549,52001,Dubuque,1371.73,3.55370466321,2601.01,6.73836787565,2015-01-06,2016-03-28
271,3742,LEMARS,14.2311355311,36974.82,158.012051282,51031,Plymouth,1263.73,5.40055555556,2896.5,12.3782051282,2015-01-06,2016-03-29
272,3744,DYERSVILLE,15.0048838885,44647.22,100.105874439,52040,Dubuque,2162.45,4.8485426009,3645.46,8.17367713004,2015-01-05,2016-03-28
273,3747,SIGOURNEY,13.9785242954,14396.38,58.7607346939,52591,Keokuk,1047.64,4.27608163265,1223.76,4.99493877551,2015-01-07,2016-03-30
274,3749,STORM LAKE,14.1140679052,37801.02,169.511300448,50588,Buena Vista,1244.16,5.57919282511,3105.0,13.9237668161,2015-01-06,2016-03-29
275,3756,MANNING,16.5740133617,24486.69,49.769695122,51455,Carroll,2638.13,5.36205284553,1758.43,3.57404471545,2015-01-06,2016-03-29
276,3757,SIOUX CITY,14.310847248,127509.66,150.542691854,51108,Woodbury,4326.05,5.10749704841,9685.5,11.4350649351,2015-01-06,2016-03-29
277,3762,WINDSOR HEIGHTS,22.2433207542,84656.36,92.3188222465,50322,Polk,5481.34,5.97747001091,5381.71,5.86882224646,2015-01-05,2016-03-28
278,3763,HAWARDEN,13.8220408163,28714.54,87.2782370821,51023,Sioux,1596.49,4.85255319149,2411.75,7.33054711246,2015-01-05,2016-03-21
279,3766,NEW HAMPTON,16.7379365079,2956.25,98.5416666667,50659,Chickasaw,168.17,5.60566666667,204.0,6.8,2015-01-08,2016-03-28
280,3769,CEDAR FALLS,13.6285919651,114170.28,153.868301887,50613,Black Hawk,3732.94,5.03091644205,9385.5,12.6489218329,2015-01-08,2016-03-31
281,3772,DES MOINES,22.8873674401,93142.08,182.274129159,50314,Polk,2131.87,4.17195694716,4445.97,8.70052837573,2015-01-07,2016-03-30
282,3773,CEDAR RAPIDS,23.9274046241,646567.87,267.287255064,52401,Linn,16816.58,6.95187267466,35550.57,14.6963910707,2015-01-07,2016-03-30
283,3774,DUBUQUE,10.9303057254,25847.27,100.573035019,52001,Dubuque,783.44,3.04840466926,2917.75,11.3531128405,2015-01-06,2016-03-29
284,3776,DAVENPORT,13.6281039092,90499.98,137.329256449,52806,Scott,3252.48,4.93547799697,7101.0,10.7754172989,2015-01-07,2016-03-30
285,3778,DES MOINES,24.6439706871,35518.69,64.2290958409,50310,Polk,2382.2,4.30777576854,1689.76,3.0556238698,2015-01-07,2016-03-30
286,3779,FORT DODGE,13.9492271062,15774.58,121.342923077,50501,Webster,589.4,4.53384615385,1475.05,11.3465384615,2015-01-07,2016-03-30
287,3782,GUTTENBERG,13.7052268245,28584.46,84.569408284,52052,Clayton,1538.4,4.55147928994,2347.5,6.94526627219,2015-01-07,2016-03-30
288,3783,POCAHONTAS,15.8887525974,48143.01,87.5327454545,50574,Pocahontas,2622.82,4.76876363636,4359.8,7.92690909091,2015-01-06,2016-03-29
289,3784,INDEPENDENCE,18.4141216453,55316.47,109.105463511,50644,Buchanan,2660.56,5.24765285996,3746.73,7.39,2015-01-08,2016-03-31
290,3785,DES MOINES,20.6346678795,23295.99,49.9913948498,50315,Polk,2110.04,4.52798283262,1647.22,3.53480686695,2015-01-08,2016-03-31
291,3789,OSKALOOSA,14.0507689136,34131.78,147.756623377,52577,Mahaska,1174.67,5.08515151515,2586.0,11.1948051948,2015-01-07,2016-03-30
292,3790,MT PLEASANT,14.0059327731,56540.58,166.295823529,52641,Henry,1745.58,5.13405882353,4528.5,13.3191176471,2015-01-07,2016-03-29
293,3803,STRAWBERRY POINT,14.3938362261,11238.52,105.032897196,52076,Clayton,538.37,5.0314953271,927.0,8.66355140187,2015-01-05,2016-03-28
294,3805,DAVENPORT,25.2022556319,71369.32,106.840299401,52084,Scott,2992.67,4.48004491018,3513.53,5.2597754491,2015-01-06,2016-03-29
295,3806,WEST DES MOINES,20.1432045958,63348.41,184.152354651,50266,Polk,2065.22,6.00354651163,3362.7,9.77529069767,2015-01-07,2016-03-29
297,3811,KEOKUK,13.8753130016,50381.14,141.52005618,52632,Lee,1798.64,5.05235955056,3972.0,11.1573033708,2015-01-07,2016-03-30
298,3813,MOUNT AYR,13.0178522438,19649.13,80.860617284,50854,Ringgold,1107.02,4.55563786008,1713.75,7.0524691358,2015-01-08,2016-03-31
299,3814,WEST DES MOINES,26.2526241135,447944.46,2382.68329787,50266,Dallas,1692.61,9.00324468085,23634.0,125.712765957,2015-01-07,2016-03-30
301,3818,KNOXVILLE,17.0317975575,43134.64,31.5081373265,50138,Marion,6049.96,4.41925493061,3064.4,2.23842220599,2015-01-07,2016-03-30
302,3819,DECORAH,18.5804272427,70705.35,96.9895061728,52101,Winneshiek,3878.8,5.3207133059,5725.56,7.85399176955,2015-01-06,2016-03-29
304,3822,SWISHER,20.823158881,8492.04,39.315,52338,Johnson,1363.19,6.31106481481,505.11,2.33847222222,2015-01-08,2016-03-31
306,3829,MOUNT VERNON,15.8116439909,37039.39,65.3252028219,52314,Linn,2521.78,4.44758377425,2947.1,5.19770723104,2015-01-05,2016-03-30
307,3830,CRESTON,13.934862543,59114.16,152.356082474,50801,Union,2093.83,5.39646907216,4753.5,12.2512886598,2015-01-07,2016-03-29
308,3831,MADRID,15.9027235958,18102.9,58.0221153846,50156,Boone,1426.27,4.57137820513,1490.62,4.77762820513,2015-01-07,2016-03-30
309,3833,ATLANTIC,15.118675737,51668.4,164.026666667,50022,Cass,1761.49,5.59203174603,3877.5,12.3095238095,2015-01-07,2016-03-30
310,3838,BETTENDORF,15.3965099242,97944.93,175.214543828,52722,Iowa,2861.43,5.1188372093,6284.4,11.2422182469,2015-01-06,2016-03-29
311,3841,DUBUQUE,14.957985379,12934.56,33.3364948454,52001,Dubuque,1388.15,3.57770618557,1217.51,3.13791237113,2015-01-05,2016-03-28
312,3842,BANCROFT,17.2042683263,68944.34,117.452027257,50517,Kossuth,3171.36,5.40265758092,4813.0,8.19931856899,2015-01-06,2016-03-29
313,3845,OTHO,12.7272420635,2782.68,115.945,50569,Webster,86.63,3.60958333333,242.1,10.0875,2015-01-05,2016-03-28
314,3849,DYERSVILLE,17.8837656092,19707.57,86.4367105263,52040,Dubuque,1100.49,4.82671052632,1375.82,6.03429824561,2015-01-07,2016-03-30
315,3853,DAVENPORT,19.690877227,21224.52,115.350652174,52804,Scott,695.42,3.77945652174,1344.33,7.30614130435,2015-01-07,2016-03-30
316,3855,STORM LAKE,18.865865491,10570.29,44.042875,50588,Buena Vista,1124.05,4.68354166667,772.8,3.22,2015-01-05,2016-03-28
317,3857,WAUKON,15.4734165161,73541.5,86.215123095,52172,Allamakee,4468.26,5.2382883939,5805.46,6.80593200469,2015-01-05,2016-03-28
318,3858,DAVENPORT,18.0892377796,49655.06,73.5630518519,52806,Scott,2982.59,4.41865185185,3738.95,5.53918518519,2015-01-05,2016-03-28
319,3859,INDEPENDENCE,14.7202699663,44597.82,175.581968504,50644,Buchanan,1387.82,5.46385826772,3358.5,13.2224409449,2015-01-05,2016-03-28
320,3866,AMES,18.8861418048,32191.39,177.852983425,50010,Story,1111.52,6.14099447514,1824.45,10.0798342541,2015-01-06,2016-03-29
321,3868,MARION,13.6924548842,126451.26,154.585892421,52302,Linn,4114.23,5.02962102689,10216.5,12.489608802,2015-01-05,2016-03-28
322,3869,CORALVILLE,25.4233459404,100411.55,56.5698873239,52241,Johnson,11188.93,6.30362253521,4306.85,2.4263943662,2015-01-06,2016-03-29
323,3870,ALTOONA,20.755604928,15595.4,181.341860465,50009,Polk,540.55,6.28546511628,791.1,9.1988372093,2015-01-05,2016-03-28
324,3871,WEST DES MOINES,19.1697071051,21864.04,173.524126984,50266,Polk,785.67,6.23547619048,1178.7,9.35476190476,2015-01-06,2016-03-29
325,3872,DUBUQUE,18.328113791,12717.78,165.165974026,52003,Dubuque,443.13,5.75493506494,727.5,9.44805194805,2015-01-07,2016-03-30
326,3873,CORALVILLE,19.198093006,27579.62,172.372625,52241,Johnson,971.16,6.06975,1497.6,9.36,2015-01-07,2016-03-30
329,3879,SIOUX CITY,18.845247449,23872.68,170.519142857,51106,Woodbury,894.45,6.38892857143,1314.3,9.38785714286,2015-01-07,2016-03-30
331,3881,MARSHALLTOWN,20.9394464955,115796.03,188.900538336,50158,Marshall,4216.83,6.87900489396,6207.81,10.1269331158,2015-01-05,2016-03-28
332,3882,DAVENPORT,16.7780737248,12714.79,73.4958959538,52802,Scott,526.69,3.04445086705,1084.46,6.26855491329,2015-01-06,2016-03-29
333,3886,ANAMOSA,14.6228363384,85579.14,207.716359223,52205,Jones,2184.26,5.30160194175,6957.0,16.8859223301,2015-01-08,2016-03-31
334,3888,GRINNELL,15.698083945,44593.14,176.257470356,50112,Poweshiek,1368.61,5.4095256917,3396.0,13.4229249012,2015-01-05,2016-03-28
335,3889,WAVERLY,14.5870774977,48747.96,191.168470588,50677,Bremer,1358.51,5.32749019608,4195.5,16.4529411765,2015-01-05,2016-03-28
336,3890,CEDAR RAPIDS,20.3533536746,40000.91,44.494894327,52405,Linn,3161.07,3.51620689655,2709.47,3.01387096774,2015-01-07,2016-03-29
337,3891,EMMETSBURG,20.2526907631,13180.53,158.801566265,50536,Palo Alto,518.53,6.24734939759,769.5,9.27108433735,2015-01-07,2016-03-30
339,3896,IOWA CITY,21.116026018,41032.39,88.0523390558,52240,Johnson,1437.62,3.08502145923,2389.7,5.12811158798,2015-01-07,2016-03-29
340,3899,WEST DES MOINES,15.3519531881,101521.38,156.427395994,50266,Polk,3520.57,5.42460708783,7108.5,10.9530046225,2015-01-07,2016-03-30
341,3901,FORT DODGE,18.9350472255,22864.74,188.964793388,50501,Webster,816.96,6.75173553719,1320.3,10.9115702479,2015-01-07,2016-03-23
342,3907,MUSCATINE,19.4588568916,17521.93,30.6327447552,52761,Muscatine,2005.55,3.50620629371,1288.15,2.25201048951,2015-01-07,2016-03-30
343,3908,FORT MADISON,12.1551034151,12386.64,125.117575758,52627,Lee,417.57,4.21787878788,1105.5,11.1666666667,2015-01-08,2016-03-31
344,3909,MELCHER-DALLAS,17.9949735067,27045.61,99.4323897059,50163,Marion,1383.09,5.08488970588,1843.03,6.77584558824,2015-01-05,2016-03-28
347,3916,OTTUMWA,18.6572137889,22653.64,34.6916385911,52501,Wapello,1838.23,2.81505359877,1762.5,2.69908116386,2015-01-05,2016-03-28
348,3917,DAVENPORT,20.1596151722,48472.83,67.9843338008,52804,Scott,2583.44,3.62333800842,3368.92,4.72499298738,2015-01-07,2016-03-30
350,3920,CLINTON,19.1349005427,32250.75,29.6150137741,52732,Clinton,3906.39,3.58713498623,2450.21,2.24996326905,2015-01-05,2016-03-28
351,3926,IOWA CITY,17.605494946,223823.22,170.596966463,52240,Johnson,6349.69,4.8397027439,17770.77,13.5447942073,2015-01-07,2016-03-22
352,3928,NORTH LIBERTY,22.5151567059,35401.05,66.9206994329,52317,Johnson,2103.5,3.9763705104,2205.57,4.1693194707,2015-01-07,2016-03-30
353,3930,ST LUCAS,15.093350805,17829.59,149.828487395,52166,Fayette,733.2,6.16134453782,1293.51,10.8698319328,2015-01-07,2016-03-30
354,3932,MAPLETON,15.9387519647,53820.77,71.0974504624,51034,Monona,3926.19,5.18651254954,4146.94,5.47812417437,2015-01-08,2016-03-31
355,3934,MAQUOKETA,14.4520698413,47111.52,157.0384,52060,Jackson,1600.28,5.33426666667,3706.5,12.355,2015-01-07,2016-03-23
357,3943,NEVADA,15.8627117063,35244.56,38.4765938865,50201,Story,3739.98,4.08294759825,2907.75,3.17439956332,2015-01-06,2016-03-29
358,3944,DUBUQUE,17.4587991718,130202.82,566.099217391,52002,Dubuque,1508.89,6.56039130435,9817.5,42.6847826087,2015-01-05,2016-03-28
359,3947,BROOKLYN,17.3049358637,22218.14,63.1197159091,52211,Poweshiek,1733.54,4.92482954545,1638.04,4.65352272727,2015-01-05,2016-03-28
360,3949,PELLA,13.226776365,27744.06,145.256858639,50219,Marion,939.78,4.92031413613,2280.0,11.9371727749,2015-01-08,2016-03-31
361,3950,STATE CENTER,13.9117437423,10808.61,27.3635696203,50247,Iowa,1607.94,4.07073417722,938.27,2.37536708861,2015-01-06,2016-03-29
362,3952,BETTENDORF,22.6693817392,713706.49,336.178280735,52722,Scott,13889.25,6.54227508243,40201.86,18.9363447951,2015-01-07,2016-03-30
365,3963,COUNCIL BLUFFS,17.620916985,53019.08,50.687456979,51501,Pottawattamie,3566.44,3.40959847036,3793.45,3.62662523901,2015-01-07,2016-03-30
366,3964,SIOUX RAPIDS,13.9761719143,18103.43,46.0647073791,50585,Buena Vista,1755.77,4.46760814249,1548.09,3.93916030534,2015-01-05,2016-03-28
367,3968,MONROE,15.8216533333,8435.37,67.48296,50170,Jasper,601.13,4.80904,620.75,4.966,2015-01-06,2016-03-29
368,3972,HUBBARD,12.2170330188,8489.13,56.9740268456,50122,Hardin,609.37,4.08973154362,908.38,6.09651006711,2015-01-05,2016-03-28
370,3980,IOWA CITY,14.2928197585,114956.04,147.948571429,52246,Johnson,3909.08,5.03099099099,8661.0,11.1467181467,2015-01-07,2016-03-30
371,3981,SIOUX CENTER,14.5321168642,75627.42,165.125371179,51250,Sioux,2472.9,5.39934497817,5809.5,12.6844978166,2015-01-05,2016-03-28
372,3986,SIOUX CITY,21.8192899442,80143.74,101.319519595,51101,Woodbury,4519.67,5.71386852086,5033.26,6.36316055626,2015-01-06,2016-03-29
373,3987,ALGONA,16.2843567978,52651.67,152.613536232,50511,Kossuth,1695.97,4.91585507246,4080.39,11.8272173913,2015-01-07,2016-03-30
374,3989,CHEROKEE,16.6895108042,36287.64,106.104210526,51012,Cherokee,1395.61,4.08073099415,2707.95,7.91798245614,2015-01-05,2016-03-28
375,3990,OSKALOOSA,19.9924035336,84254.02,79.6351795841,52577,Mahaska,5721.22,5.40758034026,5973.52,5.64604914934,2015-01-05,2016-03-28
376,3993,WATERLOO,19.6672073732,60069.46,99.9491846922,50701,Black Hawk,2258.08,3.7572046589,3492.45,5.81106489185,2015-01-08,2016-03-31
378,3997,OSCEOLA,15.7854206946,26767.14,201.256691729,50213,Clarke,726.47,5.46218045113,1873.5,14.0864661654,2015-01-07,2016-03-30
379,4000,WOODBINE,14.1046615079,13062.92,43.5430666667,51579,Harrison,1184.69,3.94896666667,1108.45,3.69483333333,2015-01-07,2016-03-30
380,4001,CARROLL,13.905466951,52842.0,157.737313433,51401,Carroll,1799.28,5.37098507463,4234.5,12.6402985075,2015-01-07,2016-03-30
381,4004,AMES,14.584892175,85350.54,157.764399261,50010,Story,2819.52,5.21168207024,6495.0,12.0055452865,2015-01-07,2016-03-30
382,4006,LARCHWOOD,14.885202381,6137.1,153.4275,51241,Lyon,193.99,4.84975,420.5,10.5125,2015-01-05,2016-03-28
383,4008,ANTHON,16.0173712542,7177.9,62.4165217391,51004,Woodbury,538.94,4.68643478261,500.58,4.35286956522,2015-01-06,2016-03-29
384,4010,GLENWOOD,12.7048677249,18403.5,120.284313725,51534,Mills,589.87,3.85535947712,1512.0,9.88235294118,2015-01-07,2016-03-30
385,4011,ALBIA,16.9103188646,37657.93,110.758617647,52531,Monroe,1632.59,4.80173529412,2669.48,7.85141176471,2015-01-07,2016-03-29
386,4013,TIPTON,13.7731623932,12954.9,166.088461538,52772,Cedar,428.6,5.49487179487,1030.5,13.2115384615,2015-01-07,2016-03-30
387,4014,DENISON,14.3230218715,47775.3,138.881686047,51442,Crawford,1717.61,4.99305232558,3712.6,10.7924418605,2015-01-07,2016-03-30
388,4015,AMES,15.6791749027,52895.36,166.337610063,50010,Story,1614.23,5.07619496855,4038.6,12.7,2015-01-08,2016-03-29
389,4016,CONRAD,15.6504591442,9220.12,67.795,50621,Grundy,652.41,4.79713235294,828.98,6.09544117647,2015-01-05,2016-03-30
390,4018,GLADBROOK,12.2341403834,8909.29,57.8525324675,50635,Iowa,620.06,4.02636363636,939.5,6.10064935065,2015-01-05,2016-03-28
391,4019,MANCHESTER,15.1180610208,59155.56,177.11245509,52057,Delaware,1837.3,5.50089820359,4324.5,12.9476047904,2015-01-07,2016-03-29
392,4021,FAIRFIELD,13.709689441,49937.34,135.699293478,52556,Jefferson,1790.67,4.86595108696,3882.6,10.5505434783,2015-01-06,2016-03-29
393,4023,BOONE,14.695771526,55498.68,141.940358056,50036,Boone,2031.3,5.19514066496,4017.0,10.273657289,2015-01-07,2016-03-30
394,4024,IOWA FALLS,14.1140986395,22002.0,157.157142857,50126,Hardin,734.72,5.248,1708.5,12.2035714286,2015-01-08,2016-03-31
399,4046,CENTERVILLE,15.2951305546,10557.83,32.3859815951,52544,Appanoose,1258.33,3.85990797546,952.38,2.92141104294,2015-01-07,2016-03-30
400,4051,MAQUOKETA,13.6999307359,43769.88,159.1632,52060,Jackson,1295.76,4.71185454545,4056.75,14.7518181818,2015-01-06,2016-03-29
401,4057,DES MOINES,30.5162747256,109984.33,182.093261589,50316,Polk,3867.46,6.4030794702,4561.26,7.55175496689,2015-01-07,2016-03-30
402,4062,DES MOINES,23.3763750809,66092.27,101.213277182,50314,Polk,2965.72,4.54168453292,3504.25,5.36638591118,2015-01-07,2016-03-30
403,4067,WELLMAN,21.7648147412,19935.39,47.9216105769,52356,Wapello,2531.97,6.08646634615,1489.95,3.58161057692,2015-01-06,2016-03-29
404,4068,WEST DES MOINES,19.7702499138,47141.34,70.1508035714,50265,Polk,2721.56,4.04994047619,2935.48,4.36827380952,2015-01-07,2016-03-30
405,4069,OTTUMWA,15.510088278,26462.2,168.549044586,52501,Wapello,784.42,4.99630573248,2492.76,15.8774522293,2015-01-08,2016-03-31
406,4070,BELLE PLAINE,15.6492501647,42351.78,99.4173239437,52208,Benton,2202.02,5.16906103286,3262.8,7.65915492958,2015-01-08,2016-03-31
407,4073,FOREST CITY,15.1872886213,99082.15,115.211802326,50436,Winnebago,4481.18,5.2106744186,7864.67,9.14496511628,2015-01-08,2016-03-31
408,4077,WATERLOO,19.6813489269,35460.63,124.861373239,50703,Black Hawk,983.61,3.46341549296,2214.1,7.79612676056,2015-01-05,2016-03-28
409,4081,STORY CITY,12.5436997354,13089.0,72.7166666667,50248,Story,693.29,3.85161111111,1271.87,7.06594444444,2015-01-08,2016-03-31
410,4083,ANKENY,16.4661193779,55006.08,115.075481172,50021,Polk,2503.17,5.23675732218,4511.88,9.43907949791,2015-01-07,2016-03-30
413,4091,CLEAR LAKE,14.715410509,52891.93,130.275689655,50428,Cerro Gordo,1905.75,4.69396551724,5235.25,12.8947044335,2015-01-06,2016-03-29
414,4092,NORWALK,14.6682371492,55421.48,183.514834437,50211,Warren,1590.03,5.265,4731.75,15.6680463576,2015-01-07,2016-03-30
416,4098,WASHINGTON,14.0638926682,35307.06,140.107380952,52353,Washington,1343.83,5.33265873016,2665.5,10.5773809524,2015-01-08,2016-03-31
417,4102,AMES,13.3643246337,39342.65,94.5736778846,50010,Story,1754.73,4.21810096154,3498.0,8.40865384615,2015-01-08,2016-03-31
418,4103,AMES,15.6883172123,64963.13,169.174817708,50010,Story,1948.62,5.07453125,4720.45,12.2928385417,2015-01-06,2016-03-29
419,4104,MASON CITY,10.7568052761,39816.99,186.934225352,50401,Cerro Gordo,825.82,3.87708920188,4362.85,20.4828638498,2015-01-05,2016-03-28
420,4105,NEVADA,15.5483602151,34005.11,68.5586895161,50201,Story,2425.03,4.8891733871,3107.6,6.26532258065,2015-01-06,2016-03-29
421,4106,DUBUQUE,16.0799817369,12853.77,32.214962406,52002,Dubuque,1447.29,3.62729323308,1112.19,2.78744360902,2015-01-05,2016-03-28
422,4107,BOONE,15.3429525737,63089.88,127.712307692,50036,Boone,2476.82,5.01380566802,5528.15,11.1905870445,2015-01-05,2016-03-28
423,4110,PARKERSBURG,11.9658015873,36567.09,152.362875,50665,Butler,1076.43,4.485125,3409.5,14.20625,2015-01-07,2016-03-30
424,4112,NORTH LIBERTY,10.6932275132,800.7,88.9666666667,52317,Johnson,40.74,4.52666666667,78.3,8.7,2015-01-05,2016-03-28
426,4116,LAKE VIEW,18.5882637363,8199.15,126.140769231,51450,Sac,362.92,5.58338461538,595.5,9.16153846154,2015-01-07,2016-03-30
428,4119,CEDAR FALLS,21.2690172239,17567.92,186.892765957,50613,Black Hawk,553.27,5.88585106383,882.5,9.38829787234,2015-01-07,2016-03-30
429,4125,WAPELLO,13.8013182097,14126.55,60.6289699571,52653,Louisa,920.91,3.95240343348,1186.93,5.09412017167,2015-01-06,2016-03-29
430,4126,SOLON,14.4273243486,37063.24,139.861283019,52333,Johnson,1269.18,4.78935849057,2811.65,10.61,2015-01-07,2016-03-30
431,4129,AMES,23.2313684958,143256.66,64.2118601524,50010,Story,13756.94,6.16626624832,7011.11,3.14258628418,2015-01-05,2016-03-28
432,4130,KEOSAUQUA,14.03529274,8221.14,134.772786885,52565,Van Buren,280.89,4.60475409836,625.35,10.2516393443,2015-01-07,2016-03-30
434,4132,CAMANCHE,16.2264461523,27238.49,114.930337553,52730,Clinton,1097.84,4.63223628692,1971.82,8.31991561181,2015-01-07,2016-03-30
435,4133,WEBSTER CITY,14.3221059691,12072.59,85.0182394366,50595,Hamilton,599.4,4.22112676056,1055.75,7.43485915493,2015-01-05,2016-03-28
